id,IATACode,region,country,name,lat,lon,elevation,bearing,indicator
YENO,   ,SPA,YB,ENOGGERA HELIPORT,-27.426667,152.97,223.0,11.0,H
YERN,ERB,SPA,YM,ERNABELLA,-26.2625,132.181667,2319.0,5.0,C
YESD,   ,SPA,YB,EIDSVOLD,-25.365,151.108333,869.0,10.0,C
YESE,   ,SPA,YB,ELROSE,-20.977222,141.007222,643.0,6.0,C
YESP,EPR,SPA,YM,ESPERANCE,-33.684444,121.822778,471.0,1.0,C
YEUA,   ,SPA,YM,EUROA,-36.744722,145.513333,555.0,11.0,C
YEUO,   ,SPA,YB,EULO,-28.166667,145.041667,500.0,9.0,C
YEVD,   ,SPA,YB,EVANS HEAD,-29.093333,153.420278,20.0,12.0,C
YEXM,EXM,SPA,YM,EXMOUTH,-22.041389,114.102222,10.0,1.0,C
YFBS,FRB,SPA,YM,FORBES,-33.363611,147.935,760.0,11.0,C
YFDF,KFE,SPA,YM,FORTESCUE DAVE FORREST,-22.291944,119.437222,1565.0,1.0,C
YFDN,   ,SPA,YM,FEDERATION,-35.012778,147.373611,710.0,12.0,C
YFGS,   ,SPA,YM,FROGS HOLLOW,-36.759722,149.804444,300.0,13.1,C
YFLD,   ,SPA,YB,FACING I,-23.890103,151.566747,1.0,10.0,H
YFLI,FLS,SPA,YM,FLINDERS I,-40.091389,147.992778,34.0,14.0,C
YFRG,   ,SPA,YM,FREGON,-26.775833,132.0175,1732.0,5.0,C
YFRT,FOS,SPA,YM,FORREST,-30.838056,128.115,511.0,3.0,C
YFTA,   ,SPA,YM,FORRESTANIA,-32.578333,119.706667,1366.0,0.0,C
YFTZ,FIZ,SPA,YB,FITZROY CROSSING,-18.181944,125.558611,368.0,2.0,C
YGAD,   ,SPA,YM,GARDEN I HELIPORT,-32.241667,115.683889,30.0,-2.0,M
YGAS,   ,SPA,YB,GATTON,-27.59,152.256667,460.0,11.0,C
YGAW,   ,SPA,YM,GAWLER,-34.598611,138.721389,165.0,8.0,C
YGAY,GAH,SPA,YB,GAYNDAH,-25.615278,151.620833,372.0,10.0,C
YGBI,   ,SPA,YB,SOUTH GOULBURN I,-11.650556,133.381944,63.0,3.0,C
YGDA,   ,SPA,YM,GOODOOGA,-29.073333,147.376111,459.0,10.0,C
YGDH,GUH,SPA,YB,GUNNEDAH,-30.961111,150.250556,863.0,11.0,C
YGDI,GOO,SPA,YB,GOONDIWINDI,-28.521389,150.320278,714.0,10.0,C
YGDO,   ,SPA,YM,GUNDAROO,-35.045,149.258333,1860.0,12.0,C
YGDS,GGD,SPA,YB,GREGORY DOWNS,-18.625,139.233333,170.0,6.0,C
YGEL,GET,SPA,YM,GERALDTON,-28.796111,114.7075,121.0,-1.0,C
YGFN,GFN,SPA,YB,GRAFTON,-29.759444,153.03,110.0,12.0,C
YGGE,   ,SPA,YM,GOLDEN GROVE,-28.765,116.971667,1183.0,0.0,C
YGGI,   ,SPA,YM,GOOLGOWI,-33.991944,145.719167,400.0,11.0,C
YGIA,   ,SPA,YM,GINBATA,-22.581111,120.035556,1409.0,2.0,C
YGIB,GBV,SPA,YB,GIBB RIVER,-16.423611,126.444444,1669.0,3.0,C
YGIG,   ,SPA,YM,GINGIN,-31.465278,115.863333,247.0,-1.0,M
YGIL,   ,SPA,YM,GILGANDRA,-31.696944,148.636111,947.0,11.0,C
YGKL,   ,SPA,YB,GREAT KEPPEL ISLAND,-23.183333,150.941667,70.0,9.0,C
YGLA,GLT,SPA,YB,GLADSTONE,-23.869722,151.222778,59.0,10.0,C
YGLB,GUL,SPA,YM,GOULBURN,-34.810278,149.726389,2141.0,12.0,C
YGLI,GLI,SPA,YB,GLEN INNES,-29.675,151.689444,3431.0,11.0,C
YGLO,   ,SPA,YB,GLENORMISTON,-22.888333,138.825,519.0,6.0,C
YGLS,   ,SPA,YM,GILES,-25.05,128.3,1900.0,3.0,C
YGNE,   ,SPA,YM,GNARWARRE,-38.165,144.1075,420.0,11.0,C
YGNW,   ,SPA,YM,GNOWANGERUP,-33.975556,118.006111,900.0,-1.0,C
YGON,   ,SPA,YB,MOUNT GORDON,-19.775,139.406667,900.0,6.0,C
YGPT,GPN,SPA,YB,GARDEN POINT,-11.399167,130.425278,90.0,3.0,C
YGRL,   ,SPA,YM,GREAT LAKES,-37.8425,148.000278,260.0,13.0,C
YGRM,   ,SPA,YM,GRUYERE,-28.034167,123.814167,1542.0,2.0,C
YGRS,   ,SPA,YM,GRANNY SMITH,-28.763333,122.438333,1457.0,2.0,C
YGTE,GTE,SPA,YB,GROOTE EYLANDT,-13.973333,136.460833,53.0,4.0,C
YGTH,GFF,SPA,YM,GRIFFITH,-34.250833,146.067222,439.0,11.0,C
YGTN,GTT,SPA,YB,GEORGETOWN,-18.303333,143.531667,995.0,7.0,C
YGTO,   ,SPA,YM,GEORGE TOWN,-41.08,146.84,419.0,14.0,C
YGWA,   ,SPA,YM,GOOLWA,-35.481944,138.751389,104.0,8.0,C
YGYM,GYP,SPA,YB,GYMPIE,-26.282778,152.701944,260.0,11.0,C
YHAA,   ,SPA,YM,HAASTS BLUFF,-23.455,131.853333,2269.0,5.0,C
YHAE,   ,SPA,YM,HARDEN,-34.5625,148.391667,1444.0,12.0,C
YHAW,   ,SPA,YM,HAWKER,-31.855,138.468333,1052.0,7.0,C
YHAY,HXX,SPA,YM,HAY,-34.531389,144.829722,305.0,10.0,C
YHBA,HVB,SPA,YB,HERVEY BAY,-25.318333,152.88,60.0,10.0,C
YHBK,   ,SPA,YM,HOLBROOK,-35.683333,147.316667,875.0,12.0,C
YHCS,   ,SPA,YB,HERBERTVALE CATTLEYARD,-18.958611,138.062222,804.0,5.0,C
YHEC,   ,SPA,YB,HECK,-27.768333,153.34,10.0,11.0,C
YHID,HID,SPA,YB,HORN ISLAND,-10.586389,142.29,43.0,5.0,C
YHLC,HCQ,SPA,YB,HALLS CREEK,-18.233889,127.669722,1346.0,3.0,C
YHLS,   ,SPA,YM,HILLSTON,-33.493611,145.523611,403.0,10.0,C
YHMB,HMG,SPA,YM,HERMANNSBURG,-23.93,132.805,1945.0,5.0,C
YHML,HLT,SPA,YM,HAMILTON,-37.648889,142.065278,803.0,10.0,C
YHON,   ,SPA,YM,HONEYMOON,-31.753333,140.665,416.0,8.0,C
YHOO,HOK,SPA,YB,HOOKER CREEK,-18.328333,130.646667,1089.0,3.0,C
YHOT,MHU,SPA,YM,MT HOTHAM,-37.0475,147.334167,4260.0,12.0,C
YHPN,HTU,SPA,YM,HOPETOUN,-35.715278,142.359722,256.0,10.0,C
YHRD,   ,SPA,YB,HUNGERFORD,-28.996111,144.453056,600.0,9.0,C
YHSM,HSM,SPA,YM,HORSHAM,-36.669722,142.172778,445.0,10.0,C
YHUG,HGD,SPA,YB,HUGHENDEN,-20.815,144.225278,1043.0,7.0,C
YIFL,IFL,SPA,YB,INNISFAIL,-17.558611,146.011667,46.0,7.0,C
YIFY,IFF,SPA,YB,IFFLEY,-18.9,141.216667,140.0,7.0,C
YIGM,IGH,SPA,YB,INGHAM,-18.660608,146.151775,49.0,8.0,C
YIKM,   ,SPA,YB,INKERMAN STATION,-16.229167,141.433889,20.0,6.0,C
YILF,   ,SPA,YB,ILFRACOMBE,-23.471667,144.534167,720.0,8.0,C
YIMB,   ,SPA,YM,KIMBA,-33.099722,136.459722,763.0,7.0,C
YIMT,   ,SPA,YM,INNAMINCKA TOWNSHIP,-27.741667,140.745,180.0,7.0,C
YINJ,INJ,SPA,YB,INJUNE,-25.85,148.55,1317.0,9.0,C
YINN,INM,SPA,YM,INNAMINCKA,-27.7,140.733333,178.0,7.0,C
YISF,ISI,SPA,YB,ISISFORD,-24.258333,144.425,694.0,8.0,C
YITT,   ,SPA,YM,MITTA MITTA,-36.512222,147.356111,820.0,12.0,C
YIVL,IVR,SPA,YB,INVERELL,-29.888333,151.144167,2667.0,11.0,C
YIVO,   ,SPA,YM,IVANHOE,-32.884686,144.311572,332.0,10.0,C
YJAB,JAB,SPA,YB,JABIRU,-12.658333,132.893056,85.0,3.0,C
YJAC,   ,SPA,YM,JACINTH AMBROSIA,-30.901111,132.183611,419.0,5.0,C
YJBY,   ,SPA,YM,JERVIS BAY,-35.147222,150.697222,200.0,13.0,M
YJDA,JUN,SPA,YB,JUNDAH,-24.831389,143.065556,476.0,8.0,C
YJDL,   ,SPA,YM,JINDALEE,-34.826867,148.791389,1715.0,12.0,C
YJER,   ,SPA,YM,JERILDERIE,-35.37,145.725,360.0,11.0,C
YJIN,   ,SPA,YM,JINDABYNE,-36.426667,148.601667,3400.0,13.0,C
YJLC,JCK,SPA,YB,JULIA CREEK,-20.668333,141.7225,404.0,6.0,C
YJST,   ,SPA,YM,JAMESTOWN,-33.191667,138.616667,1550.0,8.0,C
YJUN,   ,SPA,YM,JUNDEE,-26.421111,120.5775,1845.0,1.0,C
YJUR,JUR,SPA,YM,JURIEN BAY,-30.303333,115.055278,50.0,-1.0,C
YKAB,   ,SPA,YB,KING ASH BAY,-15.931111,136.481944,30.0,5.0,C
YKAL,   ,SPA,YB,KALUMBURU,-14.288056,126.631111,95.0,2.0,C
YKAR,   ,SPA,YM,KARARA,-29.216111,116.686667,1019.0,0.0,C
YKAT,   ,SPA,YM,KATOOMBA,-33.668333,150.323333,3280.0,12.0,C
YKBL,   ,SPA,YM,KAMBALDA,-31.190556,121.598333,1037.0,1.0,P
YKBN,   ,SPA,YB,KOORALBYN,-28.09,152.845,308.0,11.0,C
YKBR,KAX,SPA,YM,KALBARRI,-27.691667,114.26,515.0,-1.0,C
YKBY,KBY,SPA,YM,STREAKY BAY,-32.835833,134.292778,69.0,6.0,C
YKCS,KCS,SPA,YM,KINGS CREEK,-24.420278,131.818889,2017.0,4.0,C
YKCY,   ,SPA,YB,KILCOY,-26.971111,152.565278,400.0,11.0,C
YKDI,   ,SPA,YM,KADINA,-33.97,137.66,138.0,8.0,C
YKDM,   ,SPA,YB,KIDMAN SPRINGS,-16.115833,130.953333,290.0,3.0,C
YKDN,   ,SPA,YM,KONDININ,-32.4675,118.269722,965.0,-1.0,C
YKEP,   ,SPA,YB,LAKE KEEPIT,-30.89,150.526667,1150.0,11.0,C
YKER,KRA,SPA,YM,KERANG,-35.751389,143.939444,255.0,10.0,C
YKID,   ,SPA,YB,KIDSTON,-18.87,144.173333,1710.0,7.0,C
YKIG,   ,SPA,YM,KINGSTON,-36.82,139.87,8.0,9.0,C
YKII,KNS,SPA,YM,KING I,-39.8775,143.878333,132.0,12.0,C
YKKG,KFG,SPA,YB,KALKGURUNG,-17.431944,130.808056,647.0,3.0,C
YKKN,   ,SPA,YM,KIN KIN RETREAT,-34.379167,116.322222,400.0,-2.0,C
YKLI,   ,SPA,YB,KOOLAN I,-16.128333,123.78,458.0,2.0,C
YKMB,KRB,SPA,YB,KARUMBA,-17.455556,140.831667,18.0,6.0,C
YKML,KML,SPA,YB,KAMILEROI,-19.374722,140.056111,300.0,6.0,C
YKMP,KPS,SPA,YB,KEMPSEY,-31.074444,152.769722,54.0,12.0,C
YKNG,   ,SPA,YM,KATANNING,-33.700278,117.653333,932.0,-1.0,C
YKOW,KWM,SPA,YB,KOWANYAMA,-15.485556,141.751389,35.0,6.0,C
YKRY,KGY,SPA,YB,KINGAROY,-26.580833,151.841111,1492.0,10.0,C
YKSC,KGC,SPA,YM,KINGSCOTE,-35.713889,137.521389,24.0,8.0,C
YKTN,   ,SPA,YM,KYNETON,-37.225,144.446667,1650.0,11.0,C
YKUB,   ,SPA,YB,KUBIN,-10.226667,142.223611,15.0,5.0,C
YLAH,LWH,SPA,YB,LAWN HILL,-18.576667,138.585,400.0,5.0,C
YLAK,   ,SPA,YB,LAKESIDE,-20.681667,148.628333,175.0,8.0,C
YLAW,   ,SPA,YM,LAWLERS,-28.089722,120.54,1598.0,1.0,C
YLBD,   ,SPA,YB,LOMBADINA,-16.515278,122.923611,155.0,2.0,C
YLCG,   ,SPA,YM,LAKE CARGELLIGO,-33.278333,146.369167,555.0,11.0,C
YLCK,   ,SPA,YB,LASSIE CREEK STATION,-19.396667,145.85,1179.0,7.0,C
YLCS,   ,SPA,YM,LOCKSLEY FIELD,-36.815,145.348333,540.0,11.0,C
YLEC,LGH,SPA,YM,LEIGH CREEK,-30.598333,138.425833,856.0,7.0,C
YLED,   ,SPA,YM,LETHBRIDGE,-37.918889,144.101111,790.0,11.0,C
YLEG,   ,SPA,YM,LEONGATHA,-38.495556,145.859722,263.0,12.0,C
YLEO,LNO,SPA,YM,LEONORA,-28.878056,121.314722,1217.0,1.0,C
YLEV,LEL,SPA,YB,LAKE EVELLA,-12.498889,135.805833,278.0,4.0,C
YLGU,   ,SPA,YB,LEGUNE STN,-15.215278,129.445,85.0,3.0,C
YLHI,LDH,SPA,YB,LORD HOWE ISLAND,-31.538333,159.077222,17.0,14.0,C
YLHR,IRG,SPA,YB,LOCKHART RIVER,-12.786944,143.304722,77.0,6.0,C
YLIL,   ,SPA,YM,LILYDALE,-37.691944,145.366389,242.0,12.0,C
YLIS,LSY,SPA,YB,LISMORE,-28.826667,153.2575,35.0,11.0,C
YLJN,   ,SPA,YM,LAKE JOHNSTON,-32.317778,120.554722,1047.0,0.0,P
YLKE,   ,SPA,YM,LAKES ENTRANCE,-37.85,147.95,220.0,13.0,C
YLKS,   ,SPA,YB,THE LAKES,-31.714722,152.724722,7.0,12.0,C
YLLE,BBL,SPA,YB,BALLERA,-27.408333,141.808333,385.0,8.0,C
YLMQ,   ,SPA,YB,LAKE MACQUARIE,-33.066228,151.648047,5.0,12.0,C
YLMU,   ,SPA,YM,MUNGO LODGE,-33.745,143.001667,270.0,10.0,C
YLND,   ,SPA,YB,LAKELAND DOWNS,-15.835833,144.8475,781.0,6.0,C
YLOH,   ,SPA,YB,LOUTH,-30.531667,145.128333,350.0,9.0,C
YLOR,LOA,SPA,YB,LORRAINE,-19.006389,139.899444,165.0,6.0,C
YLOV,LTV,SPA,YB,LOTUS VALE STATION,-17.048333,141.376389,80.0,6.0,C
YLOX,   ,SPA,YM,LOXTON,-34.475833,140.663889,125.0,9.0,C
YLRD,LHG,SPA,YB,LIGHTNING RIDGE,-29.456667,147.984444,540.0,10.0,C
YLRE,LRE,SPA,YB,LONGREACH,-23.434167,144.280278,627.0,7.0,C
YLST,LER,SPA,YM,LEINSTER,-27.843333,120.703333,1631.0,1.0,C
YLTN,LVO,SPA,YM,LAVERTON,-28.613611,122.423889,1530.0,2.0,C
YLTV,TGN,SPA,YM,LATROBE VALLEY,-38.207222,146.470278,180.0,12.0,C
YLVK,   ,SPA,YB,LAVARACK,-19.320833,146.801944,31.0,8.0,M
YLYK,   ,SPA,YM,LYNDOCH,-34.621667,138.914167,800.0,8.0,C
YLZI,   ,SPA,YB,LIZARD ISLAND,-14.672778,145.454167,70.0,6.0,C
YMAA,   ,SPA,YB,MABUIAG ISLAND,-9.951797,142.196336,30.0,5.0,C
YMAE,   ,SPA,YB,MURRAY/MER I,-9.915556,144.055278,330.0,5.0,C
YMAV,AVV,SPA,YM,AVALON,-38.039444,144.469444,35.0,11.0,C
YMAY,ABX,SPA,YM,ALBURY,-36.067778,146.958056,539.0,12.0,C
YMBA,MRG,SPA,YB,MAREEBA,-17.069167,145.419167,1560.0,7.0,C
YMBD,   ,SPA,YM,MURRAY BRIDGE,-35.066667,139.226667,180.0,8.0,C
YMBL,MBB,SPA,YM,MARBLE BAR,-21.162778,119.833889,637.0,2.0,C
YMBT,   ,SPA,YM,MOUNT BEAUTY,-36.733333,147.166667,1100.0,12.0,C
YMBU,   ,SPA,YM,MARYBOROUGH,-37.033056,143.708889,766.0,11.0,C
YMCL,   ,SPA,YB,MOUNT COOLON,-21.386667,147.331667,785.0,8.0,C
YMCO,XMC,SPA,YM,MALLACOOTA,-37.598889,149.720833,102.0,14.0,C
YMCT,MLR,SPA,YM,MILLICENT,-37.583611,140.366111,56.0,9.0,C
YMDA,   ,SPA,YB,MUNDUBBERA,-25.598889,151.318889,400.0,10.0,C
YMDG,DGE,SPA,YB,MUDGEE,-32.5625,149.611111,1545.0,12.0,C
YMDN,   ,SPA,YM,MERREDIN,-31.523333,118.320556,1300.0,0.0,P
YMDR,   ,SPA,YM,MINDEROO,-21.993333,115.045,50.0,1.0,C
YMDY,   ,SPA,YB,MOUNT BUNDEY,-12.89,131.907222,150.0,3.0,C
YMEI,   ,SPA,YM,MEREENIE,-23.976667,131.561667,2410.0,4.0,C
YMEK,MKR,SPA,YM,MEEKATHARRA,-26.611667,118.547778,1713.0,1.0,C
YMEL,   ,SPA,YM,MELTON,-37.621667,144.565556,670.0,11.0,C
YMEN,MEB,SPA,YM,ESSENDON,-37.728056,144.901944,282.0,11.0,C
YMER,MIM,SPA,YM,MERIMBULA,-36.908611,149.901389,7.0,13.0,C
YMES,   ,SPA,YM,EAST SALE (MILITARY),-38.098889,147.149444,23.0,13.0,M
YMET,   ,SPA,YM,MELVILLE WATER,-31.9775,115.841389,1.0,-2.0,C
YMFD,   ,SPA,YM,MANSFIELD,-37.066667,146.116667,1050.0,12.0,C
YMGB,MGT,SPA,YB,MILINGIMBI,-12.094444,134.893611,53.0,4.0,C
YMGD,MNG,SPA,YB,MANINGRIDA,-12.056111,134.234167,123.0,3.0,C
YMGI,   ,SPA,YB,MUNGINDI,-28.966667,149.053333,600.0,10.0,C
YMGR,MGV,SPA,YB,MARGARET RIVER STATION,-18.621389,126.883889,949.0,3.0,C
YMGT,   ,SPA,YM,MARGARET RIVER,-33.930556,115.1,374.0,-3.0,C
YMHB,HBA,SPA,YM,HOBART,-42.836111,147.510278,13.0,15.0,C
YMHL,   ,SPA,YM,MOUNT HOLLAND,-32.118333,119.768333,1476.0,0.0,C
YMHO,MHO,SPA,YB,MOUNT HOUSE,-17.055,125.71,948.0,3.0,C
YMHU,   ,SPA,YB,MCARTHUR RIVER MINE,-16.443333,136.076667,136.0,4.0,C
YMHW,   ,SPA,YB,MOUNT HOWITT,-26.511667,142.283333,345.0,8.0,C
YMIA,MQL,SPA,YM,MILDURA,-34.229167,142.085556,167.0,9.0,C
YMIG,   ,SPA,YM,MITTAGONG,-34.448333,150.503333,1840.0,12.0,P
YMIO,   ,SPA,YB,MILL IRON,-23.323889,150.695833,150.0,9.0,C
YMIT,MTQ,SPA,YB,MITCHELL,-26.483333,147.936667,1144.0,9.0,C
YMJM,MJP,SPA,YM,MANJIMUP,-34.265278,116.140278,940.0,-3.0,C
YMKT,   ,SPA,YB,EMKAYTEE,-12.61,131.052778,80.0,3.0,C
YMLD,   ,SPA,YM,MAITLAND,-34.393333,137.706667,559.0,8.0,C
YMLS,WLE,SPA,YB,MILES,-26.806111,150.169722,1002.0,10.0,C
YMLT,LST,SPA,YM,LAUNCESTON,-41.545278,147.214167,562.0,14.0,C
YMMB,MBW,SPA,YM,MOORABBIN,-37.975833,145.102222,55.0,12.0,C
YMMI,   ,SPA,YM,MURRIN MURRIN,-28.705278,121.890556,1535.0,1.0,C
YMML,MEL,SPA,YM,MELBOURNE INTL,-37.673333,144.843333,434.0,11.0,C
YMMN,   ,SPA,YB,MILLMERRAN,-27.863333,151.275,1312.0,11.0,C
YMMO,   ,SPA,YM,MOAMA,-36.074444,144.764444,310.0,11.0,C
YMMU,MMM,SPA,YB,MIDDLEMOUNT,-22.8025,148.704722,547.0,9.0,C
YMND,MTL,SPA,YB,MAITLAND,-32.704167,151.488889,85.0,12.0,C
YMNE,WME,SPA,YM,MT KEITH,-27.286389,120.554722,1792.0,1.0,C
YMNG,   ,SPA,YM,MANGALORE,-36.888333,145.184167,467.0,11.0,C
YMNK,ONR,SPA,YB,MONKIRA,-24.818333,140.553333,350.0,7.0,C
YMNY,OXY,SPA,YB,MORNEY,-25.358333,141.433333,340.0,8.0,C
YMOD,   ,SPA,YM,MODEWARRE,-38.260556,144.091944,420.0,11.0,C
YMOG,MMG,SPA,YM,MOUNT MAGNET,-28.116111,117.841667,1354.0,0.0,C
YMOO,   ,SPA,YB,MOORABERREE,-25.243889,140.977222,295.0,7.0,C
YMOR,MRZ,SPA,YB,MOREE,-29.498889,149.844722,701.0,11.0,C
YMOU,   ,SPA,YB,MOURA,-24.611667,149.996389,482.0,9.0,C
YMPA,MIN,SPA,YM,MINNIPA,-32.843333,135.145,509.0,6.0,C
YMPC,   ,SPA,YM,POINT COOK,-37.932222,144.753333,14.0,11.0,M
YMRB,MOV,SPA,YB,MORANBAH,-22.057778,148.0775,770.0,8.0,C
YMRE,RRE,SPA,YM,MARREE,-29.662778,138.065833,164.0,7.0,C
YMRG,   ,SPA,YB,MURGON,-26.252778,151.93,1025.0,10.0,P
YMRW,MWB,SPA,YM,MORAWA,-29.201389,116.021944,902.0,-1.0,C
YMRY,MYA,SPA,YM,MORUYA,-35.897778,150.144444,17.0,13.0,C
YMSF,   ,SPA,YB,MOUNT SANFORD STATION,-16.978333,130.555,759.0,3.0,C
YMTB,UTB,SPA,YB,MUTTABURRA,-22.583333,144.533333,753.0,7.0,C
YMTG,MGB,SPA,YM,MOUNT GAMBIER,-37.745556,140.785278,212.0,10.0,C
YMTI,ONG,SPA,YB,MORNINGTON I.,-16.6625,139.178056,33.0,5.0,C
YMTO,MNQ,SPA,YB,MONTO,-24.892222,151.101944,757.0,10.0,C
YMUL,   ,SPA,YM,MURRAY FIELD,-32.510278,115.833333,56.0,-2.0,C
YMUR,   ,SPA,YB,MURWILLUMBAH,-28.331111,153.413611,18.0,11.0,C
YMWA,MXU,SPA,YM,MULLEWA,-28.475278,115.5175,950.0,-1.0,C
YMYB,MBH,SPA,YB,MARYBOROUGH,-25.513333,152.715,38.0,10.0,C
YMYU,   ,SPA,YM,MYRUP,-33.789444,121.956944,30.0,1.0,C
YNAN,   ,SPA,YB,NANANGO,-26.691667,151.986667,1190.0,10.0,C
YNAP,NMR,SPA,YB,NAPPA MERRIE,-27.558333,141.133333,180.0,8.0,C
YNAR,NRA,SPA,YM,NARRANDERA,-34.702222,146.512222,474.0,11.0,C
YNBR,NAA,SPA,YB,NARRABRI,-30.319167,149.827222,788.0,11.0,C
YNGU,RPM,SPA,YB,NGUKURR,-14.722778,134.7475,45.0,4.0,C
YNGW,   ,SPA,YM,NAGAMBIE-WIRRATE,-36.783889,145.036944,475.0,11.0,C
YNHL,   ,SPA,YM,NHILL,-36.309722,141.640833,454.0,10.0,C
YNKR,   ,SPA,YB,NACKEROO,-15.576667,130.475,423.0,3.0,C
YNOV,   ,SPA,YM,NOVA,-31.845278,123.191944,962.0,1.0,C
YNPE,ABM,SPA,YB,NORTHERN PENINSULA,-10.950833,142.459444,34.0,5.0,C
YNRB,   ,SPA,YM,NAREMBEEN,-32.116667,118.416667,1000.0,-1.0,C
YNRC,NAC,SPA,YM,NARACOORTE,-36.985278,140.725,169.0,9.0,C
YNRG,   ,SPA,YM,NARROGIN,-32.93,117.08,1080.0,-1.0,C
YNRM,QRM,SPA,YM,NARROMINE,-32.214444,148.224722,782.0,11.0,C
YNRV,RVT,SPA,YM,RAVENSTHORPE,-33.797222,120.208056,209.0,0.0,C
YNSH,   ,SPA,YB,NOOSA,-26.423333,153.063333,3.0,11.0,C
YNSM,NSM,SPA,YM,NORSEMAN,-32.209444,121.754444,866.0,1.0,C
YNTM,   ,SPA,YM,NORTHAM,-31.625833,116.684444,500.0,-1.0,C
YNTN,NTN,SPA,YB,NORMANTON,-17.685,141.070278,73.0,6.0,C
YNUB,   ,SPA,YM,NULLARBOR MOTEL,-31.441667,130.901667,220.0,4.0,C
YNUL,NLL,SPA,YM,NULLAGINE,-21.913333,120.196667,1251.0,2.0,C
YNUM,NUB,SPA,YB,NUMBULWAR,-14.271667,135.716667,31.0,4.0,C
YNWN,ZNE,SPA,YM,NEWMAN,-23.417778,119.802778,1724.0,1.0,C
YNYN,NYN,SPA,YM,NYNGAN,-31.551111,147.202778,569.0,11.0,C
YOAS,   ,SPA,YM,THE OAKS,-34.083889,150.560278,880.0,12.0,P
YOAY,   ,SPA,YB,OAKY CREEK,-23.059722,148.494722,581.0,9.0,C
YOCA,   ,SPA,YM,OCHRE ARCH,-33.755833,148.012778,1059.0,11.0,C
YOEN,OPI,SPA,YB,OENPELLI,-12.325278,133.005556,30.0,3.0,C
YOLA,   ,SPA,YM,COLAC,-38.286389,143.679722,450.0,11.0,C
YOLD,OLP,SPA,YM,OLYMPIC DAM,-30.485,136.876667,343.0,7.0,C
YOLW,ONS,SPA,YM,ONSLOW,-21.668333,115.113056,23.0,1.0,C
YOOD,ODD,SPA,YM,OODNADATTA,-27.56,135.445,386.0,6.0,C
YOOM,MOO,SPA,YM,MOOMBA,-28.099444,140.196944,143.0,7.0,C
YORB,RBS,SPA,YM,ORBOST,-37.790278,148.609722,94.0,13.0,C
YORG,OAG,SPA,YM,ORANGE,-33.378056,149.125556,3112.0,12.0,C
YORR,   ,SPA,YM,ORROROO,-32.791667,138.666667,1354.0,8.0,C
YOSB,   ,SPA,YB,OSBORNE MINE,-22.081667,140.556667,935.0,6.0,C
YPAC,   ,SPA,YB,PACIFIC HAVEN,-25.236667,152.543333,30.0,10.0,C
YPAD,ADL,SPA,YM,ADELAIDE INTL,-34.945,138.530556,20.0,8.0,C
YPAG,PUG,SPA,YM,PORT AUGUSTA,-32.506944,137.716667,56.0,7.0,C
YPAM,   ,SPA,YB,PALM ISLAND,-18.755278,146.581389,30.0,7.0,C
YPAY,   ,SPA,YM,PAPUNYA,-23.241667,131.906667,2035.0,4.0,C
